alpha,ratio,angle,facade,mean,std,min,max,p25,p50,p75,iqr,range,cv,skewness,kurtosis
Alpha1_6,3_1_4,30,SideLeft,-0.674716,0.114942,-1.431021,-0.355469,-0.738311,-0.662007,-0.595061,0.143251,1.075552,0.170356,-1.107040,3.237341
Alpha1_6,3_1_4,35,Windward,0.559150,0.142340,0.144262,1.048696,0.452292,0.544960,0.653176,0.200885,0.904434,0.254566,0.382924,-0.276863
Alpha1_6,3_1_4,35,SideRight,-0.290605,0.226642,-1.387084,0.323677,-0.431594,-0.268302,-0.124132,0.307462,1.710760,0.779897,-0.511546,0.323184
Alpha1_6,3_1_4,35,Leeward,-0.609742,0.077699,-0.944187,-0.397590,-0.655501,-0.605734,-0.556016,0.099485,0.546597,0.127429,-0.501001,0.556809
Alpha1_6,3_1_4,35,SideLeft,-0.658638,0.104119,-1.250540,-0.351721,-0.717985,-0.653758,-0.588149,0.129836,0.898819,0.158083,-0.562855,1.066702
Alpha1_6,3_1_4,40,Windward,0.480377,0.140216,0.052983,0.951705,0.376965,0.469753,0.569955,0.192990,0.898721,0.291887,0.382806,-0.209703
Alpha1_6,3_1_4,40,SideRight,-0.059135,0.188617,-1.009928,0.553749,-0.169496,-0.050275,0.069200,0.238695,1.563678,3.189584,-0.524565,0.838748
Alpha1_6,3_1_4,40,Leeward,-0.643269,0.082516,-0.992774,-0.396188,-0.696946,-0.635653,-0.585241,0.111706,0.596586,0.128277,-0.496802,0.397030
Alpha1_6,3_1_4,40,SideLeft,-0.672930,0.115486,-1.379927,-0.372280,-0.725485,-0.657706,-0.598120,0.127365,1.007647,0.171616,-1.340485,3.503642
Alpha1_6,3_1_4,45,Windward,0.435684,0.127024,0.084025,0.931749,0.342100,0.425492,0.517429,0.175329,0.847724,0.291550,0.423744,0.010284
Alpha1_6,3_1_4,45,SideRight,0.151496,0.167273,-0.445149,0.704746,0.037507,0.153063,0.267159,0.229651,1.149895,1.104140,-0.044750,-0.213999
Alpha1_6,3_1_4,45,Leeward,-0.635349,0.075743,-0.910913,-0.392229,-0.683763,-0.630248,-0.583842,0.099922,0.518684,0.119215,-0.321037,0.044032
Alpha1_6,3_1_4,45,SideLeft,-0.626647,0.094639,-1.102324,-0.357173,-0.684179,-0.617538,-0.558030,0.126150,0.745152,0.151024,-0.699583,1.138687
Alpha1_6,3_1_4,50,Windward,0.347613,0.117763,-0.015569,0.791259,0.264459,0.340905,0.424852,0.160392,0.806827,0.338777,0.260090,-0.097307
Alpha1_6,3_1_4,50,SideRight,0.314936,0.160813,-0.304809,0.935159,0.203689,0.305933,0.418714,0.215025,1.239968,0.510621,0.219262,0.009760
Alpha1_6,3_1_4,50,Leeward,-0.666929,0.085839,-1.027296,-0.385501,-0.719537,-0.661861,-0.607319,0.112218,0.641795,0.128708,-0.343879,0.271071
Alpha1_6,3_1_4,50,SideLeft,-0.625921,0.093503,-1.088919,-0.341395,-0.684940,-0.617375,-0.558853,0.126087,0.747524,0.149384,-0.555906,0.621011
Alpha1_6,3_1_4,55,Windward,0.249120,0.102312,-0.058982,0.654218,0.176214,0.240424,0.315802,0.139588,0.713199,0.410692,0.367511,0.095227
Alpha1_6,3_1_4,55,SideRight,0.425061,0.155575,-0.058704,1.064130,0.316580,0.423456,0.525694,0.209114,1.122834,0.366007,0.205537,-0.021854
Alpha1_6,3_1_4,55,Leeward,-0.658780,0.081810,-0.950450,-0.390881,-0.713842,-0.654377,-0.601237,0.112606,0.559570,0.124184,-0.191031,-0.208481
Alpha1_6,3_1_4,55,SideLeft,-0.579984,0.085286,-1.038257,-0.325347,-0.631290,-0.576135,-0.520685,0.110605,0.712909,0.147048,-0.493198,0.873891
Alpha1_6,3_1_4,60,Windward,0.149248,0.104001,-0.161904,0.589386,0.077050,0.139674,0.212475,0.135424,0.751289,0.696831,0.467433,0.239031
Alpha1_6,3_1_4,60,SideRight,0.513685,0.163997,0.074264,1.146619,0.390935,0.501431,0.624214,0.233279,1.072355,0.319257,0.323252,-0.285549
Alpha1_6,3_1_4,60,Leeward,-0.698437,0.093600,-1.160714,-0.420347,-0.758426,-0.689773,-0.632027,0.126400,0.740367,0.134013,-0.512683,0.537817
Alpha1_6,3_1_4,60,SideLeft,-0.579046,0.082139,-0.906438,-0.322301,-0.625535,-0.571166,-0.523538,0.101998,0.584137,0.141852,-0.557154,0.546316
Alpha1_6,3_1_4,65,Windward,0.056004,0.091414,-0.220833,0.476708,-0.006944,0.052814,0.116077,0.123020,0.697541,1.632276,0.236853,0.181770
Alpha1_6,3_1_4,65,SideRight,0.585907,0.161148,0.099827,1.162133,0.472008,0.581292,0.697530,0.225521,1.062307,0.275040,0.159760,-0.222277
Alpha1_6,3_1_4,65,Leeward,-0.706360,0.096324,-1.066734,-0.397140,-0.763726,-0.698702,-0.641747,0.121979,0.669594,0.136366,-0.380183,0.179348
Alpha1_6,3_1_4,65,SideLeft,-0.544925,0.078445,-0.974457,-0.270932,-0.596930,-0.540994,-0.491669,0.105262,0.703525,0.143955,-0.249910,0.389490
Alpha1_6,3_1_4,70,Windward,-0.046159,0.094037,-0.389410,0.337352,-0.111742,-0.048745,0.015153,0.126896,0.726763,2.037229,0.241842,0.177041
Alpha1_6,3_1_4,70,SideRight,0.643813,0.165128,0.160541,1.253943,0.524368,0.637278,0.758579,0.234211,1.093402,0.256485,0.186176,-0.234794
Alpha1_6,3_1_4,70,Leeward,-0.747060,0.120796,-1.367260,-0.382985,-0.821628,-0.733100,-0.661065,0.160563,0.984275,0.161696,-0.605994,0.615076
Alpha1_6,3_1_4,70,SideLeft,-0.509205,0.076214,-0.796601,-0.223598,-0.559597,-0.506431,-0.455632,0.103965,0.573003,0.149672,-0.165759,-0.068154
Alpha1_6,3_1_4,75,Windward,-0.159275,0.095157,-0.568515,0.172239,-0.222997,-0.158759,-0.095866,0.127131,0.740754,0.597439,-0.151528,0.209999
Alpha1_6,3_1_4,75,SideRight,0.700809,0.178012,0.207184,1.349728,0.570262,0.689637,0.830240,0.259977,1.142544,0.254010,0.164757,-0.516997
Alpha1_6,3_1_4,75,Leeward,-0.782417,0.131720,-1.302944,-0.399363,-0.863121,-0.775440,-0.689284,0.173837,0.903581,0.168350,-0.341742,0.118019
Alpha1_6,3_1_4,75,SideLeft,-0.473015,0.081146,-0.791628,-0.192146,-0.523103,-0.468503,-0.419055,0.104048,0.599482,0.171550,-0.329328,0.377555
Alpha1_6,3_1_4,80,Windward,-0.270925,0.099027,-0.631112,0.058175,-0.335346,-0.264742,-0.203019,0.132327,0.689288,0.365514,-0.292586,0.110038
Alpha1_6,3_1_4,80,SideRight,0.678780,0.173077,0.181346,1.356760,0.553015,0.674012,0.792859,0.239845,1.175413,0.254982,0.289599,-0.050341
Alpha1_6,3_1_4,80,Leeward,-0.784832,0.135068,-1.445846,-0.360278,-0.872196,-0.775987,-0.686439,0.185757,1.085568,0.172098,-0.386431,0.370436
Alpha1_6,3_1_4,80,SideLeft,-0.397746,0.074321,-0.660911,-0.159087,-0.444975,-0.392611,-0.346327,0.098647,0.501824,0.186854,-0.335055,-0.014261
Alpha1_6,3_1_4,85,Windward,-0.378586,0.107581,-0.772739,-0.039588,-0.448063,-0.367760,-0.302608,0.145456,0.733151,0.284166,-0.393055,0.051990
Alpha1_6,3_1_4,85,SideRight,0.691810,0.173826,0.211863,1.414625,0.567102,0.677518,0.804365,0.237262,1.202762,0.251263,0.382239,-0.093509
Alpha1_6,3_1_4,85,Leeward,-0.758881,0.136405,-1.446240,-0.362642,-0.839092,-0.749663,-0.662786,0.176306,1.083598,0.179745,-0.500938,0.435055
Alpha1_6,3_1_4,85,SideLeft,-0.335640,0.063611,-0.651598,-0.119928,-0.375467,-0.330430,-0.291339,0.084128,0.531670,0.189522,-0.511690,0.633334
Alpha1_6,3_1_4,90,Windward,-0.521255,0.117927,-1.038792,-0.183961,-0.595710,-0.510438,-0.436874,0.158836,0.854831,0.226237,-0.500915,0.193574
Alpha1_6,3_1_4,90,SideRight,0.699294,0.174870,0.249460,1.385702,0.572158,0.683664,0.813693,0.241535,1.136242,0.250066,0.419812,0.066442
Alpha1_6,3_1_4,90,Leeward,-0.637859,0.133317,-1.172915,-0.259762,-0.719606,-0.626868,-0.546179,0.173427,0.913154,0.209007,-0.377259,0.183852
Alpha1_6,3_1_4,90,SideLeft,-0.285555,0.045958,-0.500048,-0.126697,-0.313755,-0.283179,-0.254448,0.059307,0.373351,0.160942,-0.358948,0.413160
Alpha1_6,3_1_4,95,Windward,-0.675760,0.131421,-1.310773,-0.299267,-0.757181,-0.664339,-0.582584,0.174597,1.011505,0.194479,-0.529846,0.472018
Alpha1_6,3_1_4,95,SideRight,0.687237,0.182168,0.170098,1.437996,0.557457,0.677064,0.801910,0.244453,1.267898,0.265073,0.308957,-0.047594
Alpha1_6,3_1_4,95,Leeward,-0.502127,0.129262,-0.997193,-0.104879,-0.578420,-0.490958,-0.413123,0.165297,0.892314,0.257428,-0.452234,0.270137
Alpha1_6,3_1_4,95,SideLeft,-0.310415,0.053278,-0.595214,-0.108173,-0.341885,-0.305997,-0.274181,0.067704,0.487041,0.171636,-0.569097,1.059415
Alpha1_6,3_1_4,100,Windward,-0.772629,0.131531,-1.281885,-0.344974,-0.860177,-0.768256,-0.682899,0.177278,0.936911,0.170238,-0.206434,-0.026877
Alpha1_6,3_1_4,100,SideRight,0.694924,0.171333,0.182045,1.274335,0.568610,0.689284,0.814370,0.245760,1.092290,0.246550,0.165419,-0.335475
Alpha1_6,3_1_4,100,Leeward,-0.346966,0.114698,-0.881981,-0.006064,-0.419690,-0.339847,-0.266836,0.152854,0.875917,0.330575,-0.408181,0.348038
Alpha1_6,3_1_4,100,SideLeft,-0.365559,0.066386,-0.749231,-0.163023,-0.407187,-0.359791,-0.317788,0.089400,0.586208,0.181602,-0.545716,0.619492
Alpha1_6,3_1_5,0,Windward,0.723685,0.164597,0.311718,1.372198,0.598988,0.710625,0.834039,0.235051,1.060480,0.227442,0.445583,0.001377
Alpha1_6,3_1_5,0,SideRight,-0.830038,0.187484,-1.627675,-0.394521,-0.933881,-0.804354,-0.695155,0.238726,1.233154,0.225875,-0.833771,0.921763
Alpha1_6,3_1_5,0,Leeward,-0.710549,0.108082,-1.162995,-0.409096,-0.780343,-0.707202,-0.633811,0.146532,0.753899,0.152110,-0.361628,0.229366
Alpha1_6,3_1_5,0,SideLeft,-0.850333,0.200237,-2.114284,-0.327229,-0.960919,-0.828554,-0.709373,0.251546,1.787055,0.235480,-1.043902,2.733283
Alpha1_6,3_1_5,5,Windward,0.747633,0.164929,0.283921,1.355869,0.630014,0.732683,0.857646,0.227632,1.071948,0.220602,0.330446,-0.152905
Alpha1_6,3_1_5,5,SideRight,-0.802352,0.168507,-1.919756,-0.347489,-0.893116,-0.780961,-0.686561,0.206555,1.572267,0.210016,-1.076913,2.805361
Alpha1_6,3_1_5,5,Leeward,-0.666588,0.095407,-1.072714,-0.388923,-0.728403,-0.661306,-0.600417,0.127987,0.683791,0.143127,-0.345977,0.104773
Alpha1_6,3_1_5,5,SideLeft,-0.784874,0.166228,-1.734201,-0.395990,-0.883692,-0.763782,-0.668350,0.215342,1.338211,0.211790,-0.795690,1.317899
Alpha1_6,3_1_5,10,Windward,0.656767,0.157443,0.216481,1.234867,0.544742,0.647916,0.762940,0.218199,1.018386,0.239724,0.229171,-0.243555
Alpha1_6,3_1_5,10,SideRight,-0.845908,0.201506,-1.975274,-0.207445,-0.958563,-0.818223,-0.704028,0.254535,1.767829,0.238213,-0.890276,1.565859
Alpha1_6,3_1_5,10,Leeward,-0.674418,0.103099,-1.154405,-0.376488,-0.733356,-0.665917,-0.603119,0.130237,0.777917,0.152871,-0.572097,0.674676
Alpha1_6,3_1_5,10,SideLeft,-0.783041,0.176396,-1.987544,-0.332151,-0.869390,-0.759629,-0.663394,0.205996,1.655394,0.225270,-1.204737,3.215124
Alpha1_6,3_1_5,15,Windward,0.671303,0.161150,0.209047,1.310905,0.557683,0.653439,0.774905,0.217222,1.101858,0.240055,0.495037,0.285296
Alpha1_6,3_1_5,15,SideRight,-0.911386,0.233268,-2.049247,-0.319280,-1.050729,-0.889763,-0.739983,0.310746,1.729967,0.255948,-0.729423,0.926763
Alpha1_6,3_1_5,15,Leeward,-0.683818,0.108838,-1.189171,-0.382356,-0.750896,-0.674129,-0.606969,0.143928,0.806816,0.159162,-0.529212,0.475153
Alpha1_6,3_1_5,15,SideLeft,-0.771946,0.191304,-2.099645,-0.365317,-0.853278,-0.738864,-0.643905,0.209372,1.734329,0.247820,-1.695450,5.160681
Alpha1_6,3_1_5,20,Windward,0.648582,0.145915,0.244876,1.214134,0.544367,0.641882,0.746779,0.202412,0.969258,0.224975,0.210077,-0.158036
Alpha1_6,3_1_5,20,SideRight,-0.962609,0.239127,-1.929142,-0.263120,-1.116519,-0.938462,-0.792498,0.324020,1.666022,0.248416,-0.443701,0.134978
Alpha1_6,3_1_5,20,Leeward,-0.671816,0.111243,-1.211982,-0.388663,-0.738860,-0.659274,-0.591624,0.147236,0.823318,0.165586,-0.644829,0.546039
Alpha1_6,3_1_5,20,SideLeft,-0.730706,0.158707,-1.545735,-0.358193,-0.801037,-0.699483,-0.626261,0.174776,1.187542,0.217197,-1.453294,3.274906
Alpha1_6,3_1_5,25,Windward,0.647146,0.151464,0.257308,1.339001,0.540585,0.638410,0.749121,0.208536,1.081693,0.234049,0.264326,-0.129419
Alpha1_6,3_1_5,25,SideRight,-0.909818,0.242699,-2.021168,-0.168610,-1.068708,-0.901274,-0.733743,0.334965,1.852558,0.266755,-0.278356,0.083463
Alpha1_6,3_1_5,25,Leeward,-0.645319,0.092830,-1.039820,-0.359902,-0.701696,-0.635849,-0.580433,0.121263,0.679918,0.143851,-0.528293,0.312306
Alpha1_6,3_1_5,25,SideLeft,-0.705284,0.128042,-1.382506,-0.390786,-0.770800,-0.687424,-0.620303,0.150497,0.991720,0.181547,-1.016428,1.997799
Alpha1_6,3_1_5,30,Windward,0.599065,0.142102,0.203794,1.134731,0.498649,0.594043,0.692958,0.194310,0.930937,0.237207,0.210174,-0.168159
Alpha1_6,3_1_5,30,SideRight,-0.685032,0.254025,-1.812960,0.149268,-0.852132,-0.661492,-0.496185,0.355947,1.962228,0.370822,-0.419024,-0.023050
Alpha1_6,3_1_5,30,Leeward,-0.624145,0.084040,-0.927693,-0.396814,-0.677887,-0.616916,-0.563531,0.114356,0.530879,0.134649,-0.403714,-0.103489
Alpha1_6,3_1_5,30,SideLeft,-0.674011,0.099756,-1.180330,-0.397018,-0.732040,-0.666539,-0.603169,0.128871,0.783312,0.148004,-0.692266,1.127287
Alpha1_6,3_1_5,35,Windward,0.581361,0.129915,0.164504,1.020288,0.488198,0.571707,0.666093,0.177895,0.855784,0.223468,0.301552,-0.203164
Alpha1_6,3_1_5,35,SideRight,-0.375903,0.231116,-1.421585,0.317577,-0.521030,-0.360410,-0.210598,0.310432,1.739162,0.614830,-0.440803,0.226873
Alpha1_6,3_1_5,35,Leeward,-0.599839,0.079291,-0.981640,-0.354265,-0.643357,-0.591138,-0.545374,0.097983,0.627374,0.132187,-0.866104,1.572313
Alpha1_6,3_1_5,35,SideLeft,-0.649985,0.091879,-1.289119,-0.390362,-0.698832,-0.638905,-0.588422,0.110410,0.898757,0.141356,-0.939726,2.556191
Alpha1_6,3_1_5,40,Windward,0.508601,0.132441,0.171631,0.983343,0.409460,0.499360,0.594123,0.184663,0.811712,0.260402,0.395085,-0.142524
Alpha1_6,3_1_5,40,SideRight,-0.096828,0.182048,-0.857923,0.449161,-0.209163,-0.094284,0.031692,0.240855,1.307084,1.880110,-0.320519,0.198126
Alpha1_6,3_1_5,40,Leeward,-0.605260,0.068985,-0.849477,-0.387547,-0.650829,-0.601586,-0.556354,0.094475,0.461930,0.113976,-0.248031,-0.091665
Alpha1_6,3_1_5,40,SideLeft,-0.644420,0.087849,-1.277037,-0.403481,-0.694696,-0.634300,-0.585059,0.109637,0.873556,0.136322,-0.993940,3.326587
Alpha1_6,3_1_5,45,Windward,0.449823,0.121540,0.115220,0.866380,0.362225,0.448930,0.530888,0.168663,0.751160,0.270196,0.171300,-0.328511
Alpha1_6,3_1_5,45,SideRight,0.160464,0.161867,-0.398552,0.667108,0.054180,0.161626,0.273922,0.219742,1.065660,1.008742,-0.134937,-0.088748
Alpha1_6,3_1_5,45,Leeward,-0.599303,0.076516,-0.871194,-0.390666,-0.647346,-0.592591,-0.543916,0.103430,0.480529,0.127675,-0.449211,0.063574
Alpha1_6,3_1_5,45,SideLeft,-0.617484,0.083952,-1.070985,-0.406796,-0.673925,-0.611735,-0.556192,0.117734,0.664189,0.135958,-0.443187,0.406512
Alpha1_6,3_1_5,50,Windward,0.350717,0.111215,0.040920,0.745050,0.269898,0.338301,0.421390,0.151493,0.704130,0.317107,0.405931,-0.113751
Alpha1_6,3_1_5,50,SideRight,0.277352,0.133771,-0.243260,0.826562,0.187530,0.277197,0.367950,0.180420,1.069823,0.482314,0.038577,0.049374
Alpha1_6,3_1_5,50,Leeward,-0.599145,0.073986,-0.961123,-0.388226,-0.644385,-0.593366,-0.547213,0.097173,0.572897,0.123486,-0.604321,0.965899
Alpha1_6,3_1_5,50,SideLeft,-0.599672,0.075683,-0.918408,-0.350914,-0.646170,-0.596662,-0.548610,0.097560,0.567493,0.126207,-0.338874,0.441492
Alpha1_6,3_1_5,55,Windward,0.260925,0.098705,-0.091622,0.628598,0.191475,0.255950,0.324672,0.133197,0.720219,0.378288,0.276106,0.085334
Alpha1_6,3_1_5,55,SideRight,0.430326,0.143440,-0.193058,0.925382,0.331607,0.428220,0.528092,0.196485,1.118440,0.333330,0.048287,0.039510
Alpha1_6,3_1_5,55,Leeward,-0.644263,0.094462,-1.232172,-0.414739,-0.699011,-0.637556,-0.578722,0.120289,0.817433,0.146621,-0.720354,1.468249
Alpha1_6,3_1_5,55,SideLeft,-0.608414,0.086587,-1.398717,-0.344884,-0.660229,-0.600999,-0.549533,0.110696,1.053833,0.142316,-1.125261,6.237393
Alpha1_6,3_1_5,60,Windward,0.177790,0.091986,-0.154578,0.525210,0.113384,0.175701,0.241005,0.127621,0.679788,0.517388,0.062246,-0.149979
Alpha1_6,3_1_5,60,SideRight,0.538394,0.149194,0.054777,1.110392,0.428989,0.534187,0.643319,0.214330,1.055615,0.277108,0.121159,-0.283974
Alpha1_6,3_1_5,60,Leeward,-0.673962,0.096019,-1.052099,-0.358231,-0.735371,-0.668940,-0.607823,0.127548,0.693868,0.142470,-0.301422,0.203105
Alpha1_6,3_1_5,60,SideLeft,-0.597200,0.086785,-1.180155,-0.309394,-0.651507,-0.593930,-0.536849,0.114658,0.870761,0.145320,-0.507361,1.578900
Alpha1_6,3_1_5,65,Windward,0.055414,0.094516,-0.270731,0.469124,-0.010238,0.052136,0.117114,0.127352,0.739855,1.705624,0.241593,0.174749
Alpha1_6,3_1_5,65,SideRight,0.589240,0.157152,0.057621,1.151494,0.478045,0.586520,0.693811,0.215766,1.093873,0.266703,0.147694,-0.108864
Alpha1_6,3_1_5,65,Leeward,-0.704747,0.097338,-1.125920,-0.444930,-0.770554,-0.695966,-0.633688,0.136865,0.680990,0.138117,-0.377710,-0.132961
Alpha1_6,3_1_5,65,SideLeft,-0.581564,0.081929,-0.953714,-0.294228,-0.631172,-0.573411,-0.523685,0.107487,0.659486,0.140877,-0.545763,0.501996
Alpha1_6,3_1_5,70,Windward,-0.033565,0.086645,-0.304914,0.300685,-0.094482,-0.036760,0.022631,0.117113,0.605599,2.581397,0.224543,0.056467
Alpha1_6,3_1_5,70,SideRight,0.650684,0.144906,0.232519,1.179747,0.548591,0.642954,0.743800,0.195209,0.947229,0.222698,0.292427,-0.017860
Alpha1_6,3_1_5,70,Leeward,-0.685696,0.102922,-1.210686,-0.415298,-0.753818,-0.679180,-0.612552,0.141266,0.795388,0.150098,-0.398050,0.374526
Alpha1_6,3_1_5,70,SideLeft,-0.501361,0.069390,-0.921164,-0.282838,-0.544817,-0.497512,-0.453413,0.091404,0.638326,0.138402,-0.370470,0.525537
Alpha1_6,3_1_5,75,Windward,-0.186381,0.091647,-0.529869,0.117051,-0.247527,-0.183410,-0.123350,0.124177,0.646920,0.491718,-0.152083,-0.053504
Alpha1_6,3_1_5,75,SideRight,0.688967,0.171256,0.141829,1.372224,0.570165,0.681362,0.801756,0.231591,1.230395,0.248569,0.226685,0.050988
Alpha1_6,3_1_5,75,Leeward,-0.753094,0.127533,-1.230979,-0.384100,-0.832369,-0.740790,-0.661216,0.171153,0.846878,0.169346,-0.491088,0.103433
Alpha1_6,3_1_5,75,SideLeft,-0.492928,0.085262,-0.866853,-0.217285,-0.548660,-0.485411,-0.433210,0.115450,0.649568,0.172970,-0.372846,0.129595
Alpha1_6,3_1_5,80,Windward,-0.270495,0.102624,-0.622338,0.087121,-0.340095,-0.265391,-0.198578,0.141517,0.709459,0.379391,-0.143525,-0.137517
Alpha1_6,3_1_5,80,SideRight,0.723138,0.171954,0.282973,1.455907,0.595135,0.714766,0.843051,0.247916,1.172934,0.237789,0.285739,-0.188717
Alpha1_6,3_1_5,80,Leeward,-0.766202,0.141407,-1.256432,-0.395224,-0.856923,-0.756357,-0.664554,0.192369,0.861208,0.184555,-0.386073,-0.097121
Alpha1_6,3_1_5,80,SideLeft,-0.402289,0.081768,-0.711378,-0.152589,-0.454661,-0.398045,-0.343804,0.110857,0.558789,0.203257,-0.368787,0.141424
Alpha1_6,3_1_5,85,Windward,-0.410919,0.115878,-0.893640,-0.075569,-0.489116,-0.402625,-0.327313,0.161803,0.818070,0.281997,-0.321603,-0.034064
Alpha1_6,3_1_5,85,SideRight,0.709741,0.171100,0.255198,1.387439,0.582753,0.700389,0.825414,0.242661,1.132241,0.241074,0.343405,-0.107622
Alpha1_6,3_1_5,85,Leeward,-0.757936,0.143972,-1.462498,-0.352997,-0.846942,-0.748366,-0.659209,0.187733,1.109501,0.189953,-0.435020,0.467719
Alpha1_6,3_1_5,85,SideLeft,-0.345355,0.070469,-0.690716,-0.120748,-0.385855,-0.338177,-0.297085,0.088769,0.569967,0.204048,-0.664525,0.962605
Alpha1_6,3_1_5,90,Windward,-0.559473,0.122455,-1.057879,-0.192654,-0.640088,-0.551886,-0.468220,0.171867,0.865225,0.218876,-0.354096,-0.094587
Alpha1_6,3_1_5,90,SideRight,0.737003,0.160938,0.230952,1.301152,0.623806,0.728850,0.846230,0.222423,1.070200,0.218368,0.165186,-0.183003
Alpha1_6,3_1_5,90,Leeward,-0.655493,0.133137,-1.205573,-0.240062,-0.734903,-0.642193,-0.563206,0.171696,0.965510,0.203109,-0.540974,0.577611
Alpha1_6,3_1_5,90,SideLeft,-0.286526,0.050919,-0.556902,-0.118690,-0.315378,-0.282715,-0.252390,0.062988,0.438212,0.177711,-0.647553,1.183000
